iter	Passed	Remaining
372	991	1667
373	993	1663
374	996	1660
375	997	1655
376	999	1651
377	1001	1648
378	1003	1644
379	1005	1640
380	1007	1637
381	1010	1634
382	1012	1631
383	1014	1627
384	1016	1623
385	1017	1618
386	1019	1615
387	1022	1612
388	1024	1609
389	1026	1605
390	1028	1601
391	1030	1597
392	1031	1593
393	1033	1589
394	1035	1585
395	1037	1583
396	1040	1580
397	1042	1576
398	1043	1572
399	1045	1568
400	1047	1564
401	1049	1560
402	1051	1557
403	1053	1553
404	1055	1550
405	1057	1547
406	1059	1544
407	1061	1540
408	1063	1536
409	1065	1533
410	1067	1530
411	1069	1526
412	1071	1522
413	1073	1519
414	1075	1516
415	1077	1512
416	1079	1509
417	1081	1505
418	1083	1501
419	1085	1498
420	1087	1494
421	1089	1492
422	1091	1489
423	1094	1486
424	1096	1483
425	1098	1479
426	1100	1476
427	1102	1473
428	1104	1469
429	1105	1465
430	1107	1462
431	1109	1458
432	1111	1455
433	1113	1452
434	1115	1449
435	1117	1445
436	1119	1442
437	1121	1439
438	1123	1436
439	1125	1432
440	1127	1428
441	1129	1425
442	1131	1423
443	1134	1420
444	1135	1416
